ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,615052,"Treatment of diarrhea: No ORS, RHF or increased fluids",13.7,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,2007,DHS,391,393,,,
BGD,157087,"Treatment of diarrhea: No ORS, RHF or increased fluids",14.8,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,2007,DHS,559,560,,,
BGD,615062,Treatment of diarrhea: Antibiotics,10.8,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ABI,94096080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCABI,,2007,DHS,391,393,,,
BGD,157091,Treatment of diarrhea: Antibiotics,9.7,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_ABI,94096080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCABI,,2007,DHS,559,560,,,
BGD,615056,Treatment of diarrhea: Antimotility drugs,0.7,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_AMO,94096090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCAMO,,2007,DHS,391,393,,,
BGD,157088,Treatment of diarrhea: Antimotility drugs,0.5,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_AMO,94096090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCAMO,,2007,DHS,559,560,,,
BGD,615058,Treatment of diarrhea: Injection,1.7,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_INJ,94096120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINJ,,2007,DHS,391,393,,,
BGD,157092,Treatment of diarrhea: Injection,1.2,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_INJ,94096120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINJ,,2007,DHS,559,560,,,
BGD,615059,Treatment of diarrhea: Home remedy - other,29.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,2007,DHS,391,393,,,
BGD,157093,Treatment of diarrhea: Home remedy - other,28.3,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,2007,DHS,559,560,,,
BGD,615060,Treatment of diarrhea: No treatment,9,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,2007,DHS,391,393,,,
BGD,157094,Treatment of diarrhea: No treatment,9.2,1,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,2007,DHS,559,560,,,
BGD,615063,Number of children born in the last five (or three) years,391,0,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,2007,DHS,,393,,,
BGD,157089,Number of children born in the last five (or three) years,559,0,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,2007,DHS,,560,,,
BGD,157085,Number of children born in the last five (or three) years (unweighted),393,0,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,2007,DHS,391,,,,
BGD,157100,Number of children born in the last five (or three) years (unweighted),560,0,BD,Bangladesh,2007,BD2007DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,2007,DHS,559,,,,
BGD,490740,Feeding practices during diarrhea: Increased amount of fluids,51.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLMR,,2007,DHS,391,393,,,
BGD,567615,Feeding practices during diarrhea: Increased amount of fluids,48.1,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLMR,,2007,DHS,559,560,,,
BGD,490735,Feeding practices during diarrhea: ORT and continued feeding,61.4,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FAL,94136015,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,2007,DHS,391,393,,,
BGD,567600,Feeding practices during diarrhea: ORT and continued feeding,61.1,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FAL,94136015,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,2007,DHS,559,560,,,
BGD,490731,Feeding practices during diarrhea: Same amount of fluids,24.5,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLSM,,2007,DHS,391,393,,,
BGD,567596,Feeding practices during diarrhea: Same amount of fluids,26.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLSM,,2007,DHS,559,560,,,
BGD,490732,Feeding practices during diarrhea: Somewhat less fluids,15.1,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LLS,94136030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLLS,,2007,DHS,391,393,,,
BGD,567597,Feeding practices during diarrhea: Somewhat less fluids,15.8,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LLS,94136030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLLS,,2007,DHS,559,560,,,
BGD,490733,Feeding practices during diarrhea: Much less fluids,7.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LML,94136040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLML,,2007,DHS,391,393,,,
BGD,567598,Feeding practices during diarrhea: Much less fluids,8.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LML,94136040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLML,,2007,DHS,559,560,,,
BGD,490741,Feeding practices during diarrhea: Stopped fluids completely,0.8,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LNO,94136060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLNO,,2007,DHS,391,393,,,
BGD,567616,Feeding practices during diarrhea: Stopped fluids completely,0.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LNO,94136060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLNO,,2007,DHS,559,560,,,
BGD,490747,Feeding practices during diarrhea: don't know or missing on fluids given,0.5,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LDK,94136070,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLDK,,2007,DHS,391,393,,,
BGD,567612,Feeding practices during diarrhea: don't know or missing on fluids given,0.3,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LDK,94136070,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLDK,,2007,DHS,559,560,,,
BGD,490742,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLTO,,2007,DHS,391,393,,,
BGD,567618,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLTO,,2007,DHS,559,560,,,
BGD,490752,Feeding practices during diarrhea: Increased amount of food,17.5,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFMR,,2007,DHS,391,393,,,
BGD,567613,Feeding practices during diarrhea: Increased amount of food,15.2,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFMR,,2007,DHS,559,560,,,
BGD,490745,Feeding practices during diarrhea: Same amount of food,31.2,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFSM,,2007,DHS,391,393,,,
BGD,567608,Feeding practices during diarrhea: Same amount of food,31.9,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFSM,,2007,DHS,559,560,,,
BGD,490746,Feeding practices during diarrhea: Somewhat less food,30.5,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FLS,94136110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFLS,,2007,DHS,391,393,,,
BGD,567609,Feeding practices during diarrhea: Somewhat less food,32.9,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FLS,94136110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFLS,,2007,DHS,559,560,,,
BGD,490738,Feeding practices during diarrhea: Much less food,16.9,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFML,,2007,DHS,391,393,,,
BGD,567610,Feeding practices during diarrhea: Much less food,17.3,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFML,,2007,DHS,559,560,,,
BGD,490739,Feeding practices during diarrhea: Stopped food completely,1.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FNO,94136140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFNO,,2007,DHS,391,393,,,
BGD,567611,Feeding practices during diarrhea: Stopped food completely,1.1,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FNO,94136140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFNO,,2007,DHS,559,560,,,
BGD,490743,Feeding practices during diarrhea: Never gave food,2.3,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FNV,94136150,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFNV,,2007,DHS,391,393,,,
BGD,567594,Feeding practices during diarrhea: Never gave food,1.6,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FNV,94136150,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFNV,,2007,DHS,559,560,,,
BGD,490744,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFTO,,2007,DHS,391,393,,,
BGD,567595,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFTO,,2007,DHS,559,560,,,
BGD,490728,Feeding practices during diarrhea: Given increased fluids and continued feeding,40.4,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFCF,,2007,DHS,391,393,,,
BGD,567614,Feeding practices during diarrhea: Given increased fluids and continued feeding,37.9,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFCF,,2007,DHS,559,560,,,
BGD,490734,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",69.3,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,2007,DHS,391,393,,,
BGD,567599,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",68,1,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,2007,DHS,559,560,,,
BGD,495790,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,391,0,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCNUM,,2007,DHS,,393,,,
BGD,571133,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,559,0,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCNUM,,2007,DHS,,560,,,
BGD,268447,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),393,0,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCUNW,,2007,DHS,391,,,,
BGD,272963,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),560,0,BD,Bangladesh,2007,BD2007DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCUNW,,2007,DHS,559,,,,
BGD,100201,Knowledge of ORS,9.4,1,BD,Bangladesh,2007,BD2007DHS,CH_KORS_W_ORS,94163010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWORS,,2007,DHS,3352,3383,,,
BGD,385192,Knowledge of ORS,8.2,1,BD,Bangladesh,2007,BD2007DHS,CH_KORS_W_ORS,94163010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWORS,,2007,DHS,4905,4926,,,
BGD,100202,Number of women with a live birth in the last five years,3352,0,BD,Bangladesh,2007,BD2007DHS,CH_KORS_W_NUM,94163020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWNUM,,2007,DHS,,3383,,,
BGD,389466,Number of women with a live birth in the last five years,4905,0,BD,Bangladesh,2007,BD2007DHS,CH_KORS_W_NUM,94163020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWNUM,,2007,DHS,,4926,,,
BGD,100195,Number of women with a live birth in the last five years (unweighted),3383,0,BD,Bangladesh,2007,BD2007DHS,CH_KORS_W_UNW,94163030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHKORSWUNW,,2007,DHS,,,,,
BGD,100185,Number of women with a live birth in the last five years (unweighted),4926,0,BD,Bangladesh,2007,BD2007DHS,CH_KORS_W_UNW,94163030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHKORSWUNW,,2007,DHS,,,,,
BGD,157173,Children with diarrhea,5.7,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,2011,DHS,4772,4759,,,
BGD,412647,Children with diarrhea,4.6,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,2011,DHS,8395,8332,,,
BGD,157171,Children with diarrhea with blood in the stools,0.7,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAR_C_DIB,94066020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIB,,2011,DHS,4772,4759,,,
BGD,412646,Children with diarrhea with blood in the stools,0.6,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAR_C_DIB,94066020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIB,,2011,DHS,8395,8332,,,
BGD,157170,Number of children born in the last five (or three) years,4772,0,BD,Bangladesh,2011,BD2011DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCNUM,,2011,DHS,,4759,,,
BGD,417167,Number of children born in the last five (or three) years,8395,0,BD,Bangladesh,2011,BD2011DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCNUM,,2011,DHS,,8332,,,
BGD,157172,Number of children born in the last five (or three) years (unweighted),4759,0,BD,Bangladesh,2011,BD2011DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCUNW,,2011,DHS,4772,,,,
BGD,7257,Number of children born in the last five (or three) years (unweighted),8332,0,BD,Bangladesh,2011,BD2011DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCUNW,,2011,DHS,8395,,,,
BGD,669627,Treatment of diarrhea: Advice or treatment was sought,78,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2011,DHS,271,278,,,
BGD,593047,Treatment of diarrhea: Advice or treatment was sought,76.1,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2011,DHS,388,395,,,
BGD,669628,Treatment of diarrhea: Oral rehydration solution (ORS),75.3,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2011,DHS,271,278,,,
BGD,593050,Treatment of diarrhea: Oral rehydration solution (ORS),77.6,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2011,DHS,388,395,,,
BGD,669629,Treatment of diarrhea: Recommended home fluids (RHF) at home,7.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,2011,DHS,271,278,,,
BGD,593051,Treatment of diarrhea: Recommended home fluids (RHF) at home,9.6,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCRHF,,2011,DHS,388,395,,,
BGD,669630,Treatment of diarrhea: Either ORS or RHF,77.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2011,DHS,271,278,,,
BGD,593052,Treatment of diarrhea: Either ORS or RHF,80.6,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2011,DHS,388,395,,,
BGD,669631,Treatment of diarrhea: Increased fluids,22.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2011,DHS,271,278,,,
BGD,593053,Treatment of diarrhea: Increased fluids,25.2,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2011,DHS,388,395,,,
BGD,669638,Treatment of diarrhea: ORT or increased fluids,79.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,2011,DHS,271,278,,,
BGD,593054,Treatment of diarrhea: ORT or increased fluids,82.7,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,2011,DHS,388,395,,,
BGD,669640,"Treatment of diarrhea: No ORS, RHF or increased fluids",20.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,2011,DHS,271,278,,,
BGD,593049,"Treatment of diarrhea: No ORS, RHF or increased fluids",17.3,1,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,2011,DHS,388,395,,,
BGD,672274,Number of children born in the last five (or three) years,271,0,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,2011,DHS,,278,,,
BGD,602400,Number of children born in the last five (or three) years,388,0,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,2011,DHS,,395,,,
BGD,294790,Number of children born in the last five (or three) years (unweighted),278,0,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,2011,DHS,271,,,,
BGD,351241,Number of children born in the last five (or three) years (unweighted),395,0,BD,Bangladesh,2011,BD2011DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,2011,DHS,388,,,,
BGD,328234,Feeding practices during diarrhea: Increased amount of fluids,22.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLMR,,2011,DHS,271,278,,,
BGD,710425,Feeding practices during diarrhea: Increased amount of fluids,25.2,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLMR,,2011,DHS,388,395,,,
BGD,328245,Feeding practices during diarrhea: ORT and continued feeding,66.9,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,2011,DHS,271,278,,,
BGD,710424,Feeding practices during diarrhea: ORT and continued feeding,70.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FAL,94136015,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,2011,DHS,388,395,,,
BGD,328240,Feeding practices during diarrhea: Same amount of fluids,50.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLSM,,2011,DHS,271,278,,,
BGD,710420,Feeding practices during diarrhea: Same amount of fluids,50.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLSM,,2011,DHS,388,395,,,
BGD,328241,Feeding practices during diarrhea: Somewhat less fluids,23.2,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LLS,94136030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLLS,,2011,DHS,271,278,,,
BGD,710421,Feeding practices during diarrhea: Somewhat less fluids,20.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LLS,94136030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLLS,,2011,DHS,388,395,,,
BGD,328242,Feeding practices during diarrhea: Much less fluids,3.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LML,94136040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLML,,2011,DHS,271,278,,,
BGD,710422,Feeding practices during diarrhea: Much less fluids,2.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LML,94136040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLML,,2011,DHS,388,395,,,
BGD,328235,Feeding practices during diarrhea: Stopped fluids completely,0.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LNO,94136060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLNO,,2011,DHS,271,278,,,
BGD,710432,Feeding practices during diarrhea: Stopped fluids completely,0.4,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LNO,94136060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLNO,,2011,DHS,388,395,,,
BGD,328237,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLTO,,2011,DHS,271,278,,,
BGD,710433,Feeding practices during diarrhea: Total,100,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLTO,,2011,DHS,388,395,,,
BGD,328236,Feeding practices during diarrhea: Increased amount of food,12,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFMR,,2011,DHS,271,278,,,
BGD,710426,Feeding practices during diarrhea: Increased amount of food,11.1,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFMR,,2011,DHS,388,395,,,
BGD,328239,Feeding practices during diarrhea: Same amount of food,51.5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFSM,,2011,DHS,271,278,,,
BGD,710428,Feeding practices during diarrhea: Same amount of food,54.1,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFSM,,2011,DHS,388,395,,,
BGD,328243,Feeding practices during diarrhea: Somewhat less food,24.2,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FLS,94136110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFLS,,2011,DHS,271,278,,,
BGD,710429,Feeding practices during diarrhea: Somewhat less food,24.8,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FLS,94136110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFLS,,2011,DHS,388,395,,,
BGD,328247,Feeding practices during diarrhea: Much less food,6.1,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFML,,2011,DHS,271,278,,,
BGD,710430,Feeding practices during diarrhea: Much less food,5,1,BD,Bangladesh,2011,BD2011DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFML,,2011,DHS,388,395,,,
