date,new_cases,total_cases,deaths,dhaka_cases,recovery,source,exchange_rate,gdp_growth,gdp_per_capita,inflation,remittances,trade_balance,unemployment,total_population,dhaka_population_estimated,urban_population_pct,population_density_per_km2,population_growth_rate,temperature,humidity,rainfall,sunshine_hours,nightlight_radiance
2023-08-03,243.0,30960.0,1.0,110.0,234.0,DGHS_estimated,111.75866860658248,4.865258679334951,2575.875940533437,10.224874218749655,25072826176.206482,28.517635670123266,4.586504109589041,167832266.80117697,40279744.03228247,40.294354838709666,1130.4881234081702,1.0,29.0,84.0,19.0,7.1,26.14032258064516
2023-08-04,107.0,31067.0,0.0,47.0,103.0,DGHS_estimated,111.78413208466239,4.861007026574465,2575.9921003570835,10.226469411184036,25086399283.550392,28.506115409654406,4.587123287671233,167836757.63380584,40280821.8321134,40.29569892473118,1130.5183728533332,1.0,28.0,90.0,5.0,2.1,26.05548387096774
2023-08-05,154.0,31221.0,0.0,67.0,148.0,DGHS_estimated,111.80959556274229,4.8567553738139795,2576.10826018073,10.228064603618417,25099972390.8943,28.494595149185542,4.587742465753425,167841248.46643472,40281899.631944336,40.29704301075268,1130.548622298496,1.0,29.4,81.0,55.0,5.7,25.97064516129032
2023-08-06,219.0,31440.0,0.0,88.0,213.0,DGHS_estimated,111.83505904082219,4.852503721053494,2576.224420004377,10.229659796052797,25113545498.238205,28.483074888716683,4.588361643835616,167845739.2990636,40282977.431775264,40.298387096774185,1130.5788717436587,1.0,27.8,91.0,5.0,5.0,25.8858064516129
2023-08-07,242.0,31682.0,1.0,125.0,232.0,DGHS_estimated,111.8605225189021,4.848252068293008,2576.3405798280232,10.231254988487178,25127118605.58211,28.471554628247823,4.588980821917808,167850230.13169244,40284055.23160619,40.29973118279569,1130.6091211888215,1.0,27.4,95.0,18.0,4.2,25.800967741935484
2023-08-08,132.0,31814.0,0.0,78.0,126.0,DGHS_estimated,111.885985996982,4.8440004155325225,2576.45673965167,10.23285018092156,25140691712.92602,28.46003436777896,4.5896,167854720.96432132,40285133.03143712,40.3010752688172,1130.6393706339843,1.0,27.3,91.0,54.0,7.1,25.716129032258063
2023-08-09,177.0,31991.0,0.0,81.0,171.0,DGHS_estimated,111.9114494750619,4.839748762772037,2576.5728994753163,10.23444537335594,25154264820.269928,28.4485141073101,4.590219178082192,167859211.7969502,40286210.83126805,40.302419354838705,1130.6696200791473,1.0,28.8,84.0,7.0,4.6,25.631290322580643
2023-08-10,124.0,32115.0,0.0,49.0,119.0,DGHS_estimated,111.93691295314181,4.835497110011551,2576.689059298963,10.236040565790322,25167837927.613834,28.436993846841236,4.590838356164383,167863702.62957907,40287288.63109898,40.30376344086021,1130.69986952431,1.0,28.4,86.0,38.0,7.0,25.546451612903226
2023-08-11,200.0,32315.0,0.0,109.0,195.0,DGHS_estimated,111.96237643122171,4.8312454572510655,2576.8052191226097,10.237635758224704,25181411034.95774,28.425473586372377,4.591457534246575,167868193.46220794,40288366.43092991,40.30510752688171,1130.7301189694729,1.0,28.8,87.0,60.0,7.0,25.461612903225806
2023-08-12,114.0,32429.0,0.0,49.0,108.0,DGHS_estimated,111.98783990930161,4.82699380449058,2576.921378946256,10.239230950659085,25194984142.30165,28.413953325903513,4.592076712328767,167872684.29483682,40289444.230760835,40.30645161290322,1130.7603684146356,1.0,28.8,86.0,5.0,3.4,25.376774193548385
2023-08-13,130.0,32559.0,0.0,72.0,127.0,DGHS_estimated,112.01330338738153,4.822742151730093,2577.0375387699028,10.240826143093466,25208557249.645557,28.402433065434654,4.592695890410958,167877175.1274657,40290522.03059177,40.30779569892473,1130.7906178597984,1.0,27.3,93.0,56.0,6.6,25.291935483870965
2023-08-14,91.0,32650.0,0.0,42.0,88.0,DGHS_estimated,112.03876686546143,4.818490498969608,2577.1536985935495,10.242421335527846,25222130356.989464,28.390912804965794,4.59331506849315,167881665.96009457,40291599.8304227,40.30913978494623,1130.8208673049614,1.0,28.3,89.0,21.0,5.3,25.20709677419355
2023-08-15,186.0,32836.0,0.0,93.0,181.0,DGHS_estimated,112.06423034354133,4.814238846209122,2577.269858417196,10.244016527962227,25235703464.333374,28.37939254449693,4.593934246575342,167886156.79272345,40292677.63025363,40.31048387096774,1130.8511167501242,1.0,29.5,87.0,7.0,1.1,25.122258064516128
2023-08-16,92.0,32928.0,0.0,53.0,88.0,DGHS_estimated,112.08969382162124,4.809987193448636,2577.3860182408425,10.245611720396608,25249276571.67728,28.36787228402807,4.594553424657534,167890647.62535232,40293755.43008456,40.31182795698924,1130.881366195287,1.0,29.0,87.0,24.0,1.4,25.037419354838708
2023-08-17,193.0,33121.0,0.0,92.0,188.0,DGHS_estimated,112.11515729970114,4.805735540688151,2577.5021780644893,10.24720691283099,25262849679.021187,28.356352023559207,4.5951726027397255,167895138.45798117,40294833.229915485,40.31317204301075,1130.9116156404498,1.0,31.2,73.0,46.0,2.4,24.95258064516129
2023-08-18,266.0,33387.0,1.0,148.0,253.0,DGHS_estimated,112.14062077778104,4.801483887927665,2577.6183378881356,10.248802105265371,25276422786.365093,28.344831763090347,4.5957917808219175,167899629.29061005,40295911.02974641,40.314516129032256,1130.9418650856126,1.0,30.8,71.0,0.0,1.1,24.86774193548387
2023-08-19,180.0,33567.0,0.0,101.0,175.0,DGHS_estimated,112.16608425586095,4.797232235167179,2577.7344977117823,10.250397297699752,25289995893.709,28.333311502621484,4.59641095890411,167904120.12323892,40296988.82957734,40.31586021505376,1130.9721145307753,1.0,29.8,78.0,1.0,4.0,24.78290322580645
2023-08-20,253.0,33820.0,0.0,130.0,246.0,DGHS_estimated,112.19154773394085,4.792980582406694,2577.8506575354286,10.251992490134134,25303569001.05291,28.321791242152624,4.597030136986301,167908610.9558678,40298066.62940827,40.317204301075265,1131.0023639759384,1.0,31.3,71.0,2.0,0.0,24.69806451612903
2023-08-21,122.0,33942.0,0.0,62.0,119.0,DGHS_estimated,112.21701121202075,4.788728929646208,2577.9668173590753,10.253587682568515,25317142108.396816,28.31027098168376,4.597649315068493,167913101.78849667,40299144.429239206,40.318548387096776,1131.0326134211011,1.0,31.3,70.0,0.0,0.2,24.613225806451613
2023-08-22,129.0,34071.0,0.0,53.0,122.0,DGHS_estimated,112.24247469010066,4.784477276885722,2578.082977182722,10.255182875002895,25330715215.740723,28.2987507212149,4.598268493150685,167917592.62112555,40300222.229070134,40.31989247311828,1131.062862866264,1.0,28.9,83.0,0.0,0.0,24.528387096774193
2023-08-23,263.0,34334.0,0.0,135.0,249.0,DGHS_estimated,112.26793816818056,4.7802256241252365,2578.1991370063683,10.256778067437276,25344288323.084633,28.287230460746038,4.598887671232877,167922083.45375443,40301300.02890106,40.321236559139784,1131.0931123114267,1.0,29.4,79.0,2.0,0.8,24.443548387096772
2023-08-24,134.0,34468.0,0.0,71.0,130.0,DGHS_estimated,112.29340164626046,4.775973971364751,2578.315296830015,10.258373259871657,25357861430.42854,28.275710200277178,4.599506849315068,167926574.2863833,40302377.82873199,40.32258064516129,1131.1233617565895,1.0,28.6,87.0,0.0,7.5,24.358709677419355
2023-08-25,202.0,34670.0,0.0,99.0,196.0,DGHS_estimated,112.31886512434038,4.771722318604265,2578.431456653662,10.259968452306039,25371434537.772446,28.26418993980832,4.60012602739726,167931065.11901218,40303455.62856292,40.32392473118279,1131.1536112017525,1.0,28.2,86.0,18.0,6.1,24.273870967741935
2023-08-26,99.0,34769.0,0.0,54.0,96.0,DGHS_estimated,112.34432860242028,4.7674706658437795,2578.547616477308,10.26156364474042,25385007645.116352,28.252669679339455,4.600745205479452,167935555.95164105,40304533.42839385,40.325268817204304,1131.1838606469153,1.0,28.8,83.0,14.0,6.8,24.189032258064515
2023-08-27,250.0,35019.0,1.0,143.0,239.0,DGHS_estimated,112.36979208050018,4.763219013083294,2578.663776300955,10.263158837174801,25398580752.460262,28.241149418870595,4.601364383561643,167940046.7842699,40305611.22822478,40.32661290322581,1131.214110092078,1.0,30.0,82.0,0.0,6.5,24.104193548387094
2023-08-28,164.0,35183.0,0.0,74.0,158.0,DGHS_estimated,112.39525555858009,4.758967360322808,2578.7799361246016,10.264754029609183,25412153859.80417,28.229629158401732,4.601983561643835,167944537.61689878,40306689.028055705,40.32795698924731,1131.2443595372408,1.0,30.2,78.0,6.0,7.1,24.019354838709678
2023-08-29,211.0,35394.0,0.0,125.0,202.0,DGHS_estimated,112.42071903665999,4.7547157075623225,2578.896095948248,10.266349222043562,25425726967.148075,28.218108897932872,4.602602739726027,167949028.44952765,40307766.82788664,40.329301075268816,1131.2746089824036,1.0,29.6,81.0,0.0,5.7,23.934516129032257
2023-08-30,156.0,35550.0,0.0,80.0,149.0,DGHS_estimated,112.44618251473989,4.750464054801837,2579.0122557718946,10.267944414477943,25439300074.49198,28.20658863746401,4.603221917808219,167953519.28215653,40308844.62771757,40.33064516129033,1131.3048584275666,1.0,32.1,67.0,1.0,6.6,23.849677419354837
2023-08-31,201.0,35751.0,0.0,101.0,191.0,DGHS_estimated,112.4716459928198,4.746212402041351,2579.128415595541,10.269539606912325,25452873181.83589,28.19506837699515,4.60384109589041,167958010.1147854,40309922.4275485,40.33198924731183,1131.3351078727294,1.0,30.2,83.0,0.0,1.5,23.76483870967742
2023-09-01,129.0,35880.0,0.0,58.0,125.0,DGHS_estimated,112.4971094708997,4.7419607492808655,2579.2445754191876,10.271134799346706,25466446289.1798,28.183548116526286,4.604460273972602,167962500.94741428,40311000.22737943,40.333333333333336,1131.3653573178922,1.0,29.8,84.0,13.0,1.6,23.68
2023-09-02,111.0,35991.0,0.0,54.0,108.0,DGHS_estimated,112.5225729489796,4.73770909652038,2579.3607352428344,10.272729991781087,25480019396.523705,28.172027856057426,4.605079452054794,167967145.32395816,40312114.87774996,40.334722222222226,1131.396641007397,1.0,29.8,84.0,2.0,5.0,23.716666666666665
2023-09-03,201.0,36192.0,0.0,92.0,191.0,DGHS_estimated,112.54803642705951,4.733457443759894,2579.4768950664807,10.274325184215469,25493592503.867615,28.160507595588562,4.605698630136986,167971789.70050207,40313229.528120495,40.336111111111116,1131.427924696902,1.0,30.0,76.0,55.0,7.4,23.753333333333334
2023-09-04,297.0,36489.0,0.0,165.0,286.0,DGHS_estimated,112.57349990513941,4.7292057909994085,2579.5930548901274,10.27592037664985,25507165611.21152,28.148987335119703,4.606317808219178,167976434.07704595,40314344.178491026,40.337500000000006,1131.4592083864068,1.0,30.0,81.0,34.0,1.5,23.79
2023-09-05,312.0,36801.0,1.0,174.0,299.0,DGHS_estimated,112.59896338321931,4.724954138238923,2579.709214713774,10.277515569084231,25520738718.555428,28.137467074650843,4.60693698630137,167981078.45358986,40315458.828861564,40.33888888888889,1131.4904920759116,1.0,31.9,73.0,1.0,4.1,23.826666666666668
2023-09-06,286.0,37087.0,0.0,123.0,276.0,DGHS_estimated,112.62442686129923,4.720702485478437,2579.8253745374204,10.279110761518611,25534311825.899334,28.12594681418198,4.607556164383562,167985722.83013374,40316573.479232095,40.34027777777778,1131.5217757654164,1.0,31.1,75.0,0.0,6.9,23.863333333333333
2023-09-07,265.0,37352.0,1.0,113.0,257.0,DGHS_estimated,112.64989033937913,4.7164508327179515,2579.941534361067,10.280705953952992,25547884933.24324,28.11442655371312,4.608175342465753,167990367.20667765,40317688.12960263,40.34166666666667,1131.5530594549214,1.0,29.7,79.0,8.0,5.9,23.9
2023-09-08,280.0,37632.0,0.0,147.0,274.0,DGHS_estimated,112.67535381745903,4.712199179957466,2580.057694184714,10.282301146387374,25561458040.58715,28.102906293244256,4.608794520547945,167995011.58322152,40318802.779973164,40.34305555555556,1131.5843431444262,1.0,29.2,80.0,5.0,3.2,23.936666666666667
2023-09-09,213.0,37845.0,0.0,98.0,207.0,DGHS_estimated,112.70081729553894,4.70794752719698,2580.17385400836,10.283896338821755,25575031147.931057,28.091386032775397,4.609413698630137,167999655.9597654,40319917.4303437,40.34444444444445,1131.615626833931,1.0,30.0,79.0,0.0,1.9,23.973333333333333
2023-09-10,309.0,38154.0,1.0,168.0,300.0,DGHS_estimated,112.72628077361884,4.7036958744364945,2580.290013832007,10.285491531256136,25588604255.274963,28.079865772306533,4.610032876712329,168004300.3363093,40321032.08071423,40.34583333333333,1131.646910523436,1.0,30.3,80.0,0.0,4.9,24.01
2023-09-11,269.0,38423.0,1.0,151.0,256.0,DGHS_estimated,112.75174425169874,4.699444221676009,2580.4061736556537,10.287086723690518,25602177362.618874,28.068345511837673,4.61065205479452,168008944.7128532,40322146.73108477,40.34722222222222,1131.6781942129408,1.0,28.9,87.0,0.0,7.1,24.046666666666667
2023-09-12,242.0,38665.0,0.0,115.0,235.0,DGHS_estimated,112.77720772977864,4.695192568915523,2580.5223334793,10.288681916124899,25615750469.96278,28.056825251368814,4.611271232876712,168013589.0893971,40323261.3814553,40.34861111111111,1131.7094779024455,1.0,28.9,85.0,43.0,7.7,24.083333333333332
2023-09-13,256.0,38921.0,0.0,140.0,249.0,DGHS_estimated,112.80267120785855,4.6909409161550375,2580.6384933029467,10.290277108559279,25629323577.306686,28.04530499089995,4.611890410958904,168018233.46594098,40324376.03182584,40.35,1131.7407615919506,1.0,30.5,73.0,29.0,4.4,24.12
2023-09-14,192.0,39113.0,0.0,105.0,184.0,DGHS_estimated,112.82813468593845,4.686689263394552,2580.754653126593,10.29187230099366,25642896684.650593,28.03378473043109,4.612509589041095,168022877.8424849,40325490.68219637,40.35138888888889,1131.7720452814553,1.0,29.9,75.0,0.0,0.0,24.156666666666666
2023-09-15,220.0,39333.0,0.0,89.0,209.0,DGHS_estimated,112.85359816401836,4.682437610634066,2580.8708129502397,10.293467493428041,25656469791.994503,28.022264469962227,4.613128767123287,168027522.21902877,40326605.33256691,40.35277777777778,1131.8033289709601,1.0,30.6,74.0,0.0,5.2,24.193333333333335
2023-09-16,168.0,39501.0,0.0,78.0,160.0,DGHS_estimated,112.87906164209826,4.6781859578735805,2580.9869727738865,10.295062685862423,25670042899.33841,28.010744209493367,4.613747945205479,168032166.59557265,40327719.98293744,40.35416666666667,1131.834612660465,1.0,31.7,72.0,0.0,2.6,24.23
2023-09-17,158.0,39659.0,0.0,88.0,151.0,DGHS_estimated,112.90452512017816,4.673934305113095,2581.1031325975327,10.296657878296804,25683616006.682316,27.999223949024504,4.614367123287671,168036810.97211656,40328834.63330797,40.355555555555554,1131.86589634997,1.0,30.6,76.0,0.0,1.0,24.266666666666666
2023-09-18,148.0,39807.0,0.0,65.0,140.0,DGHS_estimated,112.92998859825806,4.669682652352608,2581.2192924211795,10.298253070731185,25697189114.026222,27.987703688555644,4.614986301369862,168041455.34866044,40329949.28367851,40.356944444444444,1131.8971800394747,1.0,29.1,80.0,22.0,3.5,24.303333333333335
2023-09-19,161.0,39968.0,0.0,68.0,157.0,DGHS_estimated,112.95545207633798,4.665430999592123,2581.3354522448262,10.299848263165567,25710762221.370132,27.97618342808678,4.6156054794520545,168046099.72520435,40331063.93404904,40.358333333333334,1131.9284637289795,1.0,27.4,92.0,21.0,1.0,24.34
2023-09-20,152.0,40120.0,0.0,82.0,145.0,DGHS_estimated,112.98091555441788,4.661179346831637,2581.4516120684725,10.301443455599948,25724335328.71404,27.96466316761792,4.6162246575342465,168050744.10174823,40332178.58441958,40.359722222222224,1131.9597474184845,1.0,27.9,86.0,12.0,0.0,24.37666666666667
2023-09-21,297.0,40417.0,0.0,170.0,285.0,DGHS_estimated,113.00637903249779,4.656927694071151,2581.5677718921193,10.303038648034327,25737908436.057945,27.953142907149058,4.616843835616438,168055388.47829214,40333293.23479011,40.361111111111114,1131.9910311079893,1.0,27.6,87.0,24.0,1.8,24.413333333333334
2023-09-22,296.0,40713.0,0.0,170.0,281.0,DGHS_estimated,113.03184251057769,4.652676041310666,2581.683931715766,10.304633840468709,25751481543.401855,27.941622646680198,4.61746301369863,168060032.85483602,40334407.88516065,40.3625,1132.0223147974941,1.0,29.4,82.0,122.0,3.7,24.45
2023-09-23,237.0,40950.0,0.0,123.0,230.0,DGHS_estimated,113.05730598865759,4.64842438855018,2581.8000915394123,10.30622903290309,25765054650.74576,27.93010238621134,4.618082191780822,168064677.23137993,40335522.53553118,40.36388888888889,1132.0535984869991,1.0,28.1,85.0,2.0,3.6,24.486666666666668
2023-09-24,179.0,41129.0,0.0,90.0,171.0,DGHS_estimated,113.08276946673749,4.644172735789694,2581.916251363059,10.307824225337471,25778627758.08967,27.918582125742475,4.618701369863014,168069321.6079238,40336637.18590172,40.36527777777778,1132.084882176504,1.0,29.0,81.0,11.0,7.2,24.523333333333333
2023-09-25,122.0,41251.0,0.0,62.0,116.0,DGHS_estimated,113.1082329448174,4.639921083029209,2582.0324111867053,10.309419417771853,25792200865.433575,27.907061865273615,4.619320547945205,168073965.9844677,40337751.83627225,40.36666666666667,1132.1161658660087,1.0,29.9,77.0,0.0,3.9,24.560000000000002
2023-09-26,207.0,41458.0,0.0,85.0,202.0,DGHS_estimated,113.1336964228973,4.635669430268723,2582.148571010352,10.311014610206234,25805773972.77748,27.89554160480475,4.619939726027397,168078610.3610116,40338866.486642785,40.36805555555556,1132.1474495555135,1.0,29.8,81.0,1.0,6.7,24.596666666666668
2023-09-27,222.0,41680.0,0.0,92.0,211.0,DGHS_estimated,113.1591599009772,4.631417777508237,2582.264730833999,10.312609802640615,25819347080.12139,27.884021344335892,4.620558904109589,168083254.73755547,40339981.137013316,40.36944444444445,1132.1787332450185,1.0,30.5,79.0,0.0,3.1,24.633333333333333
2023-09-28,235.0,41915.0,0.0,113.0,224.0,DGHS_estimated,113.18462337905711,4.627166124747752,2582.380890657645,10.314204995074995,25832920187.465298,27.87250108386703,4.621178082191781,168087899.11409938,40341095.787383854,40.37083333333334,1132.2100169345233,1.0,32.3,68.0,0.0,2.6,24.67
2023-09-29,118.0,42033.0,0.0,66.0,113.0,DGHS_estimated,113.21008685713701,4.622914471987266,2582.497050481292,10.315800187509376,25846493294.809204,27.86098082339817,4.621797260273972,168092543.49064326,40342210.437754385,40.37222222222222,1132.241300624028,1.0,30.8,75.0,0.0,1.0,24.706666666666667
2023-09-30,314.0,42347.0,1.0,181.0,299.0,DGHS_estimated,113.23555033521691,4.61866281922678,2582.6132103049385,10.317395379943758,25860066402.153114,27.84946056292931,4.622416438356164,168097187.86718717,40343325.08812492,40.37361111111111,1132.2725843135331,1.0,30.1,72.0,8.0,4.6,24.743333333333336
2023-10-01,47.0,42394.0,0.0,26.0,44.0,DGHS_estimated,113.26101381329683,4.614411166466295,2582.729370128585,10.318990572378139,25873639509.49702,27.837940302460446,4.623035616438356,168101832.24373105,40344439.738495454,40.375,1132.303868003038,1.0,30.4,75.0,0.0,4.9,24.78
2023-10-02,38.0,42432.0,0.0,22.0,36.0,DGHS_estimated,113.28647729137673,4.610159513705809,2582.8455299522316,10.32058576481252,25887212616.840927,27.826420041991586,4.623654794520547,168106330.53008386,40345519.327220134,40.376344086021504,1132.3341676551518,1.0,29.9,75.0,0.0,7.4,24.846129032258066
2023-10-03,76.0,42508.0,0.0,43.0,72.0,DGHS_estimated,113.31194076945663,4.605907860945323,2582.9616897758783,10.322180957246902,25900785724.184834,27.814899781522723,4.624273972602739,168110828.8164367,40346598.91594481,40.37768817204301,1132.3644673072656,1.0,28.0,82.0,7.0,3.6,24.91225806451613
2023-10-04,84.0,42592.0,0.0,39.0,80.0,DGHS_estimated,113.33740424753654,4.601656208184838,2583.0778495995246,10.323776149681283,25914358831.528744,27.803379521053863,4.624893150684931,168115327.10278952,40347678.50466949,40.37903225806451,1132.3947669593795,1.0,27.1,89.0,18.0,4.7,24.978387096774195
2023-10-05,81.0,42673.0,0.0,40.0,79.0,DGHS_estimated,113.36286772561644,4.597404555424352,2583.1940094231713,10.325371342115664,25927931938.87265,27.791859260585,4.625512328767123,168119825.38914236,40348758.09339417,40.380376344086024,1132.4250666114935,1.0,27.4,92.0,43.0,1.8,25.04451612903226
2023-10-06,53.0,42726.0,0.0,25.0,50.0,DGHS_estimated,113.38833120369634,4.593152902663866,2583.3101692468176,10.326966534550044,25941505046.216557,27.78033900011614,4.6261315068493145,168124323.67549518,40349837.68211885,40.38172043010753,1132.4553662636074,1.0,27.0,93.0,65.0,1.5,25.110645161290325
2023-10-07,34.0,42760.0,0.0,15.0,33.0,DGHS_estimated,113.41379468177625,4.5889012499033806,2583.4263290704644,10.328561726984425,25955078153.560463,27.768818739647276,4.6267506849315065,168128821.96184802,40350917.27084352,40.38306451612903,1132.4856659157213,1.0,29.1,84.0,125.0,5.3,25.176774193548386
2023-10-08,71.0,42831.0,0.0,41.0,67.0,DGHS_estimated,113.43925815985615,4.584649597142895,2583.542488894111,10.330156919418807,25968651260.904373,27.757298479178417,4.627369863013699,168133320.24820083,40351996.8595682,40.384408602150536,1132.515965567835,1.0,29.9,78.0,0.0,4.8,25.24290322580645
2023-10-09,63.0,42894.0,0.0,28.0,61.0,DGHS_estimated,113.46472163793605,4.580397944382409,2583.6586487177574,10.331752111853188,25982224368.24828,27.745778218709553,4.62798904109589,168137818.53455365,40353076.44829288,40.38575268817204,1132.546265219949,1.0,30.1,78.0,0.0,4.2,25.309032258064516
2023-10-10,59.0,42953.0,0.0,33.0,56.0,DGHS_estimated,113.49018511601597,4.5761462916219235,2583.774808541404,10.33334730428757,25995797475.592186,27.734257958240693,4.628608219178082,168142316.8209065,40354156.03701756,40.387096774193544,1132.5765648720628,1.0,29.2,77.0,0.0,5.1,25.37516129032258
2023-10-11,76.0,43029.0,0.0,41.0,74.0,DGHS_estimated,113.51564859409586,4.571894638861437,2583.890968365051,10.33494249672195,26009370582.936096,27.722737697771834,4.629227397260274,168146815.1072593,40355235.625742234,40.38844086021505,1132.606864524177,1.0,30.1,73.0,0.0,7.9,25.441290322580645
2023-10-12,62.0,43091.0,0.0,36.0,60.0,DGHS_estimated,113.54111207217576,4.567642986100951,2584.007128188697,10.336537689156332,26022943690.280003,27.71121743730297,4.629846575342466,168151313.39361215,40356315.214466915,40.38978494623655,1132.6371641762908,1.0,30.3,71.0,0.0,1.3,25.50741935483871
2023-10-13,76.0,43167.0,0.0,35.0,72.0,DGHS_estimated,113.56657555025568,4.563391333340466,2584.123288012344,10.338132881590713,26036516797.62391,27.69969717683411,4.630465753424657,168155811.67996496,40357394.803191595,40.391129032258064,1132.6674638284046,1.0,29.1,69.0,0.0,1.9,25.573548387096775
2023-10-14,67.0,43234.0,0.0,28.0,63.0,DGHS_estimated,113.59203902833558,4.55913968057998,2584.2394478359906,10.339728074025093,26050089904.967815,27.688176916365247,4.631084931506849,168160309.96631777,40358474.391916275,40.39247311827957,1132.6977634805185,1.0,29.4,65.0,0.0,1.9,25.63967741935484
2023-10-15,47.0,43281.0,0.0,22.0,45.0,DGHS_estimated,113.61750250641548,4.554888027819494,2584.355607659637,10.341323266459474,26063663012.31172,27.676656655896387,4.631704109589041,168164808.25267062,40359553.98064095,40.39381720430107,1132.7280631326323,1.0,28.3,72.0,0.0,8.4,25.705806451612904
2023-10-16,86.0,43367.0,0.0,48.0,83.0,DGHS_estimated,113.64296598449539,4.550636375059009,2584.4717674832837,10.342918458893855,26077236119.655632,27.665136395427524,4.632323287671233,168169306.53902343,40360633.56936563,40.39516129032258,1132.7583627847462,1.0,28.7,74.0,0.0,6.3,25.77193548387097
2023-10-17,78.0,43445.0,0.0,38.0,74.0,DGHS_estimated,113.66842946257529,4.546384722298523,2584.58792730693,10.344513651328237,26090809226.99954,27.653616134958664,4.632942465753424,168173804.82537627,40361713.15809031,40.39650537634408,1132.7886624368602,1.0,27.4,80.0,0.0,4.5,25.83806451612903
2023-10-18,60.0,43505.0,0.0,24.0,57.0,DGHS_estimated,113.69389294065519,4.542133069538037,2584.7040871305767,10.346108843762618,26104382334.343445,27.6420958744898,4.633561643835616,168178303.1117291,40362792.74681499,40.397849462365585,1132.818962088974,1.0,28.7,68.0,7.0,3.1,25.904193548387095
2023-10-19,70.0,43575.0,0.0,28.0,67.0,DGHS_estimated,113.7193564187351,4.537881416777552,2584.8202469542234,10.347704036197,26117955441.687355,27.63057561402094,4.634180821917808,168182801.39808193,40363872.33553966,40.39919354838709,1132.849261741088,1.0,28.8,66.0,0.0,0.9,25.97032258064516
2023-10-20,77.0,43652.0,0.0,40.0,73.0,DGHS_estimated,113.744819896815,4.533629764017066,2584.9364067778697,10.34929922863138,26131528549.03126,27.619055353552078,4.634799999999999,168187299.68443474,40364951.92426434,40.40053763440859,1132.8795613932018,1.0,28.7,60.0,0.0,2.7,26.036451612903225
2023-10-21,35.0,43687.0,0.0,14.0,33.0,DGHS_estimated,113.7702833748949,4.52937811125658,2585.0525666015164,10.35089442106576,26145101656.375168,27.607535093083218,4.635419178082191,168191797.97078755,40366031.51298902,40.401881720430104,1132.9098610453157,1.0,29.0,61.0,0.0,7.3,26.10258064516129
2023-10-22,39.0,43726.0,0.0,18.0,37.0,DGHS_estimated,113.79574685297482,4.525126458496095,2585.168726425163,10.352489613500142,26158674763.719074,27.596014832614358,4.636038356164383,168196296.2571404,40367111.1017137,40.40322580645161,1132.9401606974295,1.0,28.4,73.0,0.0,3.6,26.168709677419354
2023-10-23,75.0,43801.0,0.0,35.0,72.0,DGHS_estimated,113.82121033105471,4.520874805735609,2585.2848862488095,10.354084805934523,26172247871.062984,27.584494572145495,4.6366575342465755,168200794.5434932,40368190.690438375,40.40456989247311,1132.9704603495436,1.0,25.9,87.0,2.0,5.5,26.23483870967742
2023-10-24,44.0,43845.0,0.0,24.0,42.0,DGHS_estimated,113.84667380913461,4.516623152975123,2585.401046072456,10.355679998368904,26185820978.40689,27.572974311676635,4.637276712328767,168205292.82984605,40369270.279163055,40.40591397849462,1133.0007600016575,1.0,26.8,80.0,59.0,6.3,26.300967741935484
2023-10-25,69.0,43914.0,0.0,37.0,67.0,DGHS_estimated,113.87213728721453,4.512371500214638,2585.517205896103,10.357275190803286,26199394085.750797,27.56145405120777,4.637895890410959,168209791.11619887,40370349.867887735,40.40725806451612,1133.0310596537713,1.0,27.9,72.0,0.0,4.2,26.36709677419355
2023-10-26,41.0,43955.0,0.0,21.0,39.0,DGHS_estimated,113.89760076529443,4.508119847454152,2585.6333657197492,10.358870383237667,26212967193.094704,27.549933790738912,4.638515068493151,168214289.40255168,40371429.456612416,40.408602150537625,1133.0613593058852,1.0,28.2,73.0,0.0,6.0,26.433225806451613
2023-10-27,38.0,43993.0,0.0,21.0,36.0,DGHS_estimated,113.92306424337433,4.503868194693666,2585.749525543396,10.360465575672048,26226540300.438614,27.53841353027005,4.639134246575342,168218787.68890452,40372509.04533709,40.40994623655913,1133.091658957999,1.0,27.8,65.0,0.0,5.0,26.499354838709674
2023-10-28,87.0,44080.0,0.0,35.0,82.0,DGHS_estimated,113.94852772145424,4.499616541933181,2585.8656853670427,10.36206076810643,26240113407.78252,27.52689326980119,4.639753424657534,168223285.97525734,40373588.63406177,40.41129032258063,1133.1219586101129,1.0,27.3,57.0,0.0,1.5,26.56548387096774
2023-10-29,64.0,44144.0,0.0,37.0,62.0,DGHS_estimated,113.97399119953414,4.495364889172695,2585.981845190689,10.36365596054081,26253686515.126427,27.51537300933233,4.640372602739726,168227784.26161018,40374668.22278645,40.412634408602145,1133.152258262227,1.0,27.5,57.0,0.0,7.8,26.631612903225804
2023-10-30,70.0,44214.0,0.0,39.0,68.0,DGHS_estimated,113.99945467761404,4.491113236412209,2586.0980050143357,10.36525115297519,26267259622.470337,27.503852748863466,4.640991780821918,168232282.547963,40375747.81151113,40.41397849462365,1133.1825579143408,1.0,27.0,69.0,0.0,8.4,26.69774193548387
2023-10-31,47.0,44261.0,0.0,22.0,46.0,DGHS_estimated,114.02491815569395,4.486861583651724,2586.214164837982,10.366846345409572,26280832729.814243,27.492332488394606,4.641610958904109,168236780.83431584,40376827.4002358,40.41532258064515,1133.2128575664547,1.0,28.2,64.0,0.0,8.4,26.763870967741934
